Date,Close,Open,High,Low,Volume,Change %
2021-07-23,6520.74,6600.88,6611.31,6461.75,86560.0,-0.85%
2021-07-26,6372.61,6509.74,6509.74,6372.61,73380.0,-2.27%
2021-07-27,6522.58,6404.21,6522.58,6401.66,74070.0,2.35%
2021-07-28,6473.03,6511.83,6511.83,6370.25,117580.0,-0.76%
2021-07-29,6496.53,6465.21,6523.56,6442.51,116930.0,0.36%
2021-07-30,6270.23,6520.12,6520.12,6270.23,145820.0,-3.48%
2021-08-02,6446.31,6304.03,6446.31,6293.66,91220.0,2.81%
2021-08-03,6560.06,6442.4,6560.06,6376.11,114030.0,1.76%
2021-08-04,6585.21,6570.94,6598.18,6545.56,90930.0,0.38%
2021-08-05,6547.27,6605.46,6605.46,6539.91,134160.0,-0.58%
2021-08-06,6539.91,6549.89,6578.41,6539.91,137220.0,-0.11%
2021-08-09,6632.57,6555.74,6637.43,6537.2,133220.0,1.42%
2021-08-10,6623.23,6644.39,6644.39,6584.63,150380.0,-0.14%
2021-08-11,6666.86,6630.06,6666.86,6630.06,142230.0,0.66%
2021-08-12,6556.57,6648.23,6648.23,6546.09,119050.0,-1.65%
2021-08-13,6320.19,6564.78,6588.44,6320.19,381350.0,-3.61%
2021-08-16,6513.68,6420.31,6513.68,6413.77,131900.0,3.06%
2021-08-17,6561.41,6511.02,6589.35,6511.02,129240.00000000001,0.73%
2021-08-18,6680.18,6568.72,6680.18,6567.52,125970.0,1.81%
2021-08-19,6718.51,6678.43,6718.51,6615.24,113240.0,0.57%
2021-08-20,6633.22,6717.94,6743.28,6633.22,143780.0,-1.27%
2021-08-23,6591.67,6679.52,6690.18,6591.67,107930.0,-0.63%
2021-08-24,6678.82,6631.87,6678.82,6628.4,126280.0,1.32%
2021-08-25,6822.15,6682.93,6822.15,6666.93,98940.0,2.15%
2021-08-26,6820.53,6822.83,6850.18,6808.94,191350.0,-0.02%
2021-08-27,6786.62,6799.08,6831.26,6774.02,91660.0,-0.50%
2021-08-31,6855.44,6786.11,6855.44,6651.01,286090.0,1.01%
2021-09-01,6785.94,6829.58,6868.79,6779.74,170320.0,-1.01%
2021-09-02,6834.66,6831.96,6887.12,6828.89,185940.0,0.72%
2021-09-03,6897.13,6841.13,6897.13,6841.13,168640.0,0.91%
2021-09-06,6877.1,6884.63,6898.92,6867.12,130490.00000000001,-0.29%
2021-09-07,6912.71,6892.8,6924.14,6884.05,125170.0,0.52%
2021-09-08,6949.39,6893.16,6949.39,6865.03,115530.0,0.53%
2021-09-09,6924.02,6939.1,6949.6,6897.12,139740.0,-0.37%
2021-09-10,6970.51,6914.97,6970.51,6908.67,146270.0,0.67%
2021-09-13,6968.14,6960.98,6973.08,6937.25,115600.0,-0.03%
2021-09-14,6920.36,6976.89,7033.06,6920.36,151610.0,-0.69%
2021-09-15,6880.2,6927.48,6974.97,6861.01,160280.0,-0.58%
2021-09-16,6968.43,6893.54,6968.43,6885.7,159190.0,1.28%
2021-09-17,6912.85,6962.04,6979.92,6912.85,368160.0,-0.80%
2021-09-20,6857.9,6922.52,6928.83,6824.6,156910.0,-0.79%
2021-09-21,6881.2,6794.13,6890.97,6779.19,127880.0,0.34%
2021-09-22,6890.73,6891.44,6934.41,6890.67,162050.0,0.14%
2021-09-23,6915.28,6904.5,6974.0,6904.5,128660.0,0.36%
2021-09-24,6951.53,6940.22,6985.99,6939.98,139800.0,0.52%
2021-09-27,6956.26,6965.86,6987.26,6947.34,181890.0,0.07%
2021-09-28,6885.36,6984.54,6984.54,6868.34,168090.0,-1.02%
2021-09-29,6934.11,6875.16,6934.11,6771.76,224220.0,0.71%
2021-09-30,6952.88,6916.82,6984.14,6904.69,174780.0,0.27%
2021-10-01,6923.6,6964.49,6984.79,6923.6,92230.0,-0.42%
2021-10-04,6960.89,6929.71,6964.04,6929.71,103540.0,0.54%
2021-10-05,6981.24,6946.76,6981.24,6921.65,103160.0,0.29%
2021-10-06,7057.45,6989.54,7073.1,6973.28,197030.0,1.09%
2021-10-07,6951.3,7049.17,7098.3,6951.3,215710.0,-1.50%
2021-10-08,6906.86,6972.18,7076.01,6906.86,266390.0,-0.64%
2021-10-11,7124.01,6936.46,7171.43,6936.46,187360.0,3.14%
2021-10-12,7107.82,7115.24,7166.63,7095.91,172350.0,-0.23%
2021-10-13,7068.92,7121.59,7159.42,7030.68,262900.0,-0.55%
2021-10-14,7183.11,7132.19,7194.59,7132.19,217100.0,1.62%
2021-10-15,7213.46,7194.99,7228.59,7168.42,227790.0,0.42%
2021-10-18,7219.81,7193.57,7225.74,7158.24,240880.0,0.09%
2021-10-19,7266.31,7236.26,7289.97,7236.26,230920.0,0.64%
2021-10-20,7297.08,7250.46,7297.08,7250.46,169100.0,0.42%
2021-10-21,7311.72,7321.25,7326.1,7279.91,282950.0,0.20%
2021-10-22,7289.61,7305.22,7305.22,7265.42,139020.0,-0.30%
2021-10-25,7211.54,7277.82,7295.35,7198.42,162380.0,-1.07%
2021-10-26,7252.1,7221.49,7252.1,7181.47,156370.0,0.56%
2021-10-27,7230.15,7254.2,7287.03,7218.61,180860.0,-0.30%
2021-10-28,7157.73,7235.22,7251.48,7144.44,160170.0,-1.00%
2021-10-29,7054.7,7159.66,7182.61,7043.68,179210.0,-1.44%
2021-11-02,7106.01,7159.66,7182.61,7043.68,,0.73%
2021-11-03,7184.72,7136.67,7210.96,7136.67,136540.0,1.11%
2021-11-04,7203.72,7221.47,7224.05,7176.64,101060.0,0.26%
2021-11-05,7340.77,7247.21,7354.37,7243.28,189920.0,1.90%
2021-11-08,7396.22,7374.42,7424.94,7373.53,168520.0,0.76%
2021-11-09,7441.67,7415.97,7441.67,7407.28,192740.0,0.61%
2021-11-10,7375.68,7454.49,7475.75,7361.3,131920.0,-0.89%
2021-11-11,7331.65,7360.89,7376.72,7315.22,119840.0,-0.60%
2021-11-12,7382.84,7329.81,7387.82,7329.25,184200.0,0.70%
2021-11-15,7342.37,7378.73,7378.73,7333.31,109100.0,-0.55%
2021-11-16,7367.42,7343.24,7367.42,7307.71,184420.0,0.34%
2021-11-17,7349.82,7356.87,7381.46,7344.36,105520.0,-0.24%
2021-11-18,7299.34,7358.07,7358.07,7292.78,108600.0,-0.69%
2021-11-19,7280.57,7298.09,7298.09,7209.67,140000.0,-0.26%
2021-11-22,7282.67,7268.74,7282.67,7231.9,122640.0,0.03%
2021-11-23,7401.16,7272.7,7401.16,7261.11,172690.0,1.63%
2021-11-24,7419.1,7395.49,7419.1,7365.77,135220.0,0.24%
2021-11-25,7369.27,7389.11,7397.58,7335.46,135570.0,-0.67%
2021-11-26,7278.44,7346.07,7346.07,7263.43,218510.0,-1.23%
2021-11-29,7200.88,7151.66,7202.72,7000.0,795540.0,-1.07%
2021-12-01,6947.06,7194.09,7194.09,6928.3,296570.0,-3.52%
2021-12-02,7032.54,6952.48,7065.89,6945.99,168870.0,1.23%
2021-12-03,7055.19,7074.01,7120.07,7055.19,105210.0,0.32%
2021-12-06,7130.74,7075.76,7151.48,7075.76,119560.0,1.07%
2021-12-07,7147.3,7153.42,7170.82,7098.03,179700.0,0.23%
2021-12-08,7147.3,7147.3,7147.3,7147.3,,0.00%
2021-12-09,7234.92,7124.66,7234.92,7113.72,180380.0,1.23%
2021-12-10,7192.17,7231.24,7231.24,7180.36,100470.0,-0.59%
2021-12-13,7197.61,7192.8,7226.82,7165.25,115550.0,0.08%
2021-12-14,7241.99,7252.01,7252.01,7158.65,115880.0,0.62%
2021-12-15,7132.58,7234.97,7263.27,7096.15,225460.0,-1.51%
2021-12-16,7233.26,7132.58,7233.26,7132.58,144340.0,1.41%
2021-12-17,7297.66,7195.44,7297.66,7188.71,130680.0,0.89%
2021-12-20,7237.61,7236.12,7239.85,7179.41,83930.0,-0.82%
2021-12-21,7167.06,7226.0,7234.9,7167.06,197430.0,-0.97%
2021-12-22,7119.19,7178.54,7201.12,7100.07,105020.0,-0.67%
2021-12-23,7248.05,7143.67,7248.05,7143.67,131780.0,1.81%
2021-12-24,7181.86,7257.72,7257.72,7181.86,44990.0,-0.91%
2021-12-27,7254.8,7184.88,7254.8,7166.93,53090.0,1.02%
2021-12-28,7286.5,7239.78,7288.58,7239.78,90760.0,0.44%
2021-12-29,7334.56,7277.08,7334.56,7237.01,161400.0,0.66%
2021-12-31,7122.63,7274.69,7274.69,7119.44,108190.0,-2.89%
2022-01-03,7041.27,7101.64,7101.64,7041.27,86330.0,-1.14%
2022-01-05,7091.4,7069.17,7131.0,6999.17,167230.0,0.71%
2022-01-06,7085.52,7037.99,7085.52,7008.07,114940.0,-0.08%
2022-01-07,7011.11,7074.99,7077.25,6978.08,152300.0,-1.05%
2022-01-10,7140.67,6990.07,7156.84,6966.85,123360.0,1.85%
2022-01-11,7085.69,7114.87,7160.8,7067.98,111350.0,-0.77%
2022-01-12,7215.13,7142.53,7215.13,7134.0,123140.0,1.83%
2022-01-13,7307.75,7217.38,7317.09,7217.38,129160.0,1.28%
2022-01-14,7261.34,7281.45,7293.44,7261.34,89300.0,-0.64%
2022-01-17,7223.83,7266.41,7280.11,7223.83,72860.0,-0.52%
2022-01-18,7343.96,7246.35,7343.96,7244.84,69950.0,1.66%
2022-01-19,7261.54,7304.62,7304.62,7242.28,101470.0,-1.12%
2022-01-20,7239.28,7258.17,7281.56,7218.68,181970.0,-0.31%
2022-01-21,7293.52,7225.22,7293.52,7204.27,77950.0,0.75%
2022-01-24,7252.64,7256.4,7256.85,7215.27,76900.0,-0.56%
2022-01-25,7288.21,7262.63,7288.21,7242.08,83430.0,0.49%
2022-01-26,7253.61,7283.15,7283.15,7210.21,107960.0,-0.47%
2022-01-27,7273.52,7243.69,7275.28,7237.8,79200.0,0.27%
2022-01-28,7251.97,7266.96,7315.31,7251.97,132460.0,-0.30%
2022-01-31,7361.65,7279.05,7369.94,7279.05,113970.0,1.51%
2022-02-02,7458.99,7380.14,7517.5,7380.14,127060.0,1.32%
2022-02-03,7382.77,7460.59,7460.59,7382.77,101900.0,-1.02%
2022-02-04,7456.35,7407.97,7470.13,7394.44,129610.00000000001,1.00%
2022-02-07,7380.3,7469.29,7474.53,7378.7,166460.0,-1.02%
2022-02-08,7458.23,7400.9,7473.71,7400.9,98080.0,1.06%
2022-02-09,7502.48,7475.21,7552.2,7475.21,158870.0,0.59%
2022-02-10,7432.62,7508.73,7538.78,7427.44,173810.0,-0.93%
2022-02-11,7270.36,7446.21,7446.21,7270.36,425910.0,-2.18%
2022-02-14,7361.15,7276.63,7361.15,7276.63,179500.0,1.25%
2022-02-15,7309.94,7338.28,7372.65,7292.95,218840.0,-0.70%
2022-02-16,7452.82,7324.88,7452.82,7324.88,214470.0,1.95%
2022-02-17,7438.93,7455.09,7464.19,7423.95,167250.0,-0.19%
2022-02-18,7418.79,7419.58,7425.44,7368.67,187380.0,-0.27%
2022-02-21,7372.25,7330.44,7372.25,7257.43,141770.0,-0.63%
2022-02-22,7440.91,7341.35,7440.91,7289.65,139830.0,0.93%
2022-02-23,7364.21,7414.99,7414.99,7347.44,135260.0,-1.03%
2022-02-24,7212.23,7355.87,7383.9,7179.63,219400.0,-2.06%
2022-02-28,7311.01,7175.82,7326.07,7175.82,227990.0,1.37%
2022-03-01,7404.61,7322.38,7404.61,7317.44,126100.0,1.28%
2022-03-02,7304.02,7375.62,7379.13,7286.26,103960.0,-1.36%
2022-03-03,7388.09,7319.88,7388.09,7310.24,108950.0,1.15%
2022-03-04,7342.01,7369.8,7375.28,7320.44,87240.0,-0.62%
2022-03-07,7288.07,7304.76,7304.76,7158.33,158550.0,-0.73%
2022-03-08,6977.73,7167.95,7176.19,6977.73,231680.0,-4.26%
2022-03-09,6989.88,6967.54,7095.12,6967.54,156450.0,0.17%
2022-03-10,7124.8,7094.78,7125.4,7043.45,129810.0,1.93%
2022-03-11,7112.19,7084.78,7112.19,7044.84,118950.0,-0.18%
2022-03-14,6816.95,7076.79,7076.79,6797.09,171860.0,-4.15%
2022-03-15,7019.92,6820.78,7019.92,6638.4,172550.0,2.98%
2022-03-16,7026.45,7004.57,7026.45,6957.46,143220.0,0.09%
2022-03-17,7122.45,7053.54,7156.77,7046.56,157910.0,1.37%
2022-03-18,7007.63,7112.0,7140.9,7007.63,367900.0,-1.61%
2022-03-21,6956.6,7024.79,7054.98,6949.85,127750.0,-0.73%
2022-03-22,7008.94,6940.85,7008.94,6900.49,118360.0,0.75%
2022-03-23,7009.43,6986.19,7013.67,6977.61,94590.0,0.01%
2022-03-24,7082.61,7013.39,7082.61,6985.47,125080.0,1.04%
2022-03-25,7124.84,7073.61,7124.84,7048.53,102100.0,0.60%
2022-03-28,7134.36,7120.74,7134.36,7080.37,87930.0,0.13%
2022-03-29,7115.09,7090.22,7115.09,7062.72,115640.0,-0.27%
2022-03-30,7167.02,7097.18,7167.02,7097.18,164390.0,0.73%
2022-03-31,7203.47,7173.69,7203.47,7156.49,172400.0,0.51%
2022-04-01,7152.88,7160.48,7162.44,7103.47,101970.0,-0.70%
2022-04-04,7163.21,7124.25,7163.21,7124.25,78500.0,0.14%
2022-04-05,7156.07,7158.57,7158.57,7106.49,70360.0,-0.10%
2022-04-06,7109.26,7129.27,7130.92,7080.49,82680.0,-0.65%
2022-04-07,6926.03,7100.06,7120.82,6926.03,149630.0,-2.58%
2022-04-08,7018.02,6957.42,7018.02,6950.1,87220.0,1.33%
2022-04-11,6988.29,7017.95,7026.92,6988.29,57400.0,-0.42%
2022-04-12,6895.36,6992.97,6992.97,6895.36,105290.0,-1.33%
2022-04-13,6984.9,6907.97,6984.9,6907.97,76910.0,1.30%
2022-04-18,6996.11,7010.92,7010.92,6977.4,52800.0,0.16%
2022-04-19,7037.74,7009.48,7047.49,7009.15,98470.0,0.60%
2022-04-20,7142.42,7085.23,7142.42,7067.74,92660.0,1.49%
2022-04-21,7061.49,7145.5,7156.85,7050.62,104830.0,-1.13%
2022-04-22,6998.59,7067.93,7072.59,6959.95,76630.0,-0.89%
2022-04-25,7020.83,6971.88,7020.83,6913.43,84810.0,0.32%
2022-04-26,6980.02,6996.01,7001.91,6964.0,73120.0,-0.58%
2022-04-27,6863.91,6936.1,6945.3,6832.92,89250.0,-1.66%
2022-04-28,6909.45,6858.0,6909.45,6828.85,97700.0,0.66%
2022-04-29,6731.25,6911.64,6911.64,6731.25,189900.0,-2.58%
2022-05-02,6721.08,6742.83,6764.1,6668.39,79480.0,-0.15%
2022-05-04,6802.73,6736.3,6802.73,6630.46,111260.0,1.21%
2022-05-05,6868.92,6827.94,6881.59,6785.39,104520.0,0.97%
2022-05-06,6759.9,6800.94,6855.01,6759.9,93330.0,-1.59%
2022-05-09,6759.9,6759.9,6759.9,6759.9,,0.00%
2022-05-10,6720.93,6632.35,6720.93,6547.44,170510.0,-0.58%
2022-05-11,6635.86,6677.24,6695.85,6630.52,153700.0,-1.27%
2022-05-12,6532.3,6633.68,6633.68,6532.3,170320.0,-1.56%
2022-05-13,6379.17,6545.52,6569.36,6379.17,340020.0,-2.34%
2022-05-16,6502.12,6458.57,6539.33,6458.57,173590.0,1.93%
2022-05-17,6594.66,6518.12,6594.66,6495.68,298110.0,1.42%
2022-05-18,6727.6,6621.17,6727.6,6607.98,223600.0,2.02%
2022-05-19,6660.05,6651.17,6711.15,6597.14,225670.0,-1.00%
2022-05-20,6746.33,6683.15,6763.74,6683.15,167040.0,1.30%
2022-05-23,6687.85,6757.59,6757.59,6678.01,143020.0,-0.87%
2022-05-24,6577.45,6693.61,6693.61,6577.45,145010.0,-1.65%
2022-05-25,6597.76,6580.09,6612.08,6574.98,133830.0,0.31%
2022-05-26,6645.52,6607.19,6645.52,6589.18,139220.0,0.72%
2022-05-27,6726.14,6655.51,6726.14,6641.16,142270.0,1.21%
2022-05-30,6822.32,6741.95,6839.27,6729.9,153900.0,1.43%
2022-05-31,6774.68,6832.08,6832.08,6774.68,1030000.0,-0.70%
2022-06-01,6712.21,6786.92,6786.92,6698.79,118320.0,-0.92%
2022-06-02,6686.83,6722.73,6722.73,6653.41,84390.0,-0.38%
2022-06-03,6741.4,6667.62,6743.15,6653.96,93780.0,0.82%
2022-06-06,6716.88,6747.6,6749.07,6699.97,132100.0,-0.36%
2022-06-07,6754.01,6717.62,6754.01,6705.63,96530.0,0.55%
2022-06-08,6769.62,6768.35,6797.55,6733.14,110180.0,0.23%
2022-06-09,6758.59,6796.38,6796.38,6684.63,101690.0,-0.16%
2022-06-10,6530.04,6713.33,6713.33,6530.04,121070.0,-3.38%
2022-06-13,6467.01,6503.06,6503.53,6430.45,125310.0,-0.97%
2022-06-14,6474.53,6416.87,6474.53,6384.41,131290.0,0.12%
2022-06-15,6319.42,6443.85,6472.64,6319.42,128020.00000000001,-2.40%
2022-06-16,6393.01,6374.43,6393.38,6327.23,128020.00000000001,1.16%
2022-06-17,6331.56,6308.86,6331.56,6273.73,281290.0,-0.96%
2022-06-20,6333.94,6341.98,6349.01,6302.5,87060.0,0.04%
2022-06-21,6285.19,6349.26,6370.74,6255.68,108900.0,-0.77%
2022-06-22,6168.0,6289.27,6299.41,6168.0,149470.0,-1.86%
2022-06-23,6065.23,6177.56,6215.9,6054.79,140880.0,-1.67%
2022-06-24,6217.56,6096.48,6217.56,6096.48,142520.0,2.51%
2022-06-27,6238.82,6241.94,6253.51,6197.98,143280.0,0.34%
2022-06-28,6345.41,6247.14,6349.49,6232.05,162340.0,1.71%
2022-06-29,6303.19,6361.23,6374.91,6303.19,131200.0,-0.67%
2022-06-30,6155.43,6321.04,6337.34,6140.22,171470.0,-2.34%
2022-07-01,6165.35,6174.37,6223.56,6148.43,124660.0,0.16%
2022-07-04,6183.62,6195.9,6210.83,6160.88,100440.0,0.30%
2022-07-05,6309.99,6193.16,6309.99,6193.16,110670.0,2.04%
2022-07-06,6445.01,6323.62,6445.01,6312.09,132590.0,2.14%
2022-07-07,6352.32,6419.9,6425.23,6332.54,127780.0,-1.44%
2022-07-08,6361.82,6366.68,6497.97,6358.44,168630.0,0.15%
2022-07-11,6388.64,6381.11,6396.0,6315.52,80810.0,0.42%
2022-07-12,6349.94,6378.34,6393.68,6349.94,80070.0,-0.61%
2022-07-13,6255.37,6347.63,6351.82,6235.57,128060.0,-1.49%
2022-07-14,6248.13,6250.06,6255.96,6166.61,111960.0,-0.12%
2022-07-15,6195.26,6240.83,6240.83,6127.26,111780.0,-0.85%
2022-07-18,6268.78,6182.27,6268.78,6162.27,80850.0,1.19%
2022-07-19,6286.24,6255.57,6287.03,6249.26,90210.0,0.28%
2022-07-20,6274.8,6294.97,6351.77,6263.99,116830.0,-0.18%
2022-07-21,6256.17,6298.31,6347.58,6245.63,149240.0,-0.30%
2022-07-22,6263.39,6258.57,6266.63,6233.41,63120.0,0.12%
2022-07-25,6209.53,6239.35,6241.66,6163.26,72340.0,-0.86%
2022-07-26,6223.0,6206.8,6234.25,6201.97,74560.0,0.22%
2022-07-27,6236.76,6208.93,6237.27,6171.45,56440.0,0.22%
2022-07-28,6379.26,6274.72,6379.26,6274.72,98840.0,2.28%
2022-07-29,6315.93,6351.7,6351.7,6265.95,117530.0,-0.99%
2022-08-01,6312.03,6309.07,6325.97,6227.33,134740.0,-0.06%
2022-08-02,6362.3,6310.03,6362.3,6291.94,117090.0,0.80%
2022-08-03,6430.08,6359.97,6430.08,6336.02,133200.0,1.07%
2022-08-04,6483.11,6435.61,6483.11,6415.39,104840.0,0.82%
2022-08-05,6405.5,6484.61,6519.8,6405.5,270360.0,-1.20%
2022-08-08,6434.24,6425.47,6437.92,6370.83,119750.0,0.45%
2022-08-09,6468.97,6431.6,6468.97,6408.39,129380.0,0.54%
2022-08-10,6471.84,6464.56,6471.84,6413.96,121550.0,0.04%
2022-08-11,6680.68,6505.74,6680.68,6505.74,196950.0,3.23%
2022-08-12,6699.66,6676.27,6730.53,6646.79,173900.0,0.28%
2022-08-15,6737.84,6699.49,6745.96,6691.17,110420.0,0.57%
2022-08-16,6850.64,6735.56,6850.64,6703.09,207020.0,1.67%
2022-08-17,6818.99,6845.65,6883.6,6817.0,155970.0,-0.46%
2022-08-18,6824.63,6770.42,6844.14,6753.03,181200.0,0.08%
2022-08-19,6863.86,6834.76,6867.89,6819.15,102640.0,0.57%
2022-08-22,6704.41,6848.95,6848.95,6704.41,119970.0,-2.32%
2022-08-23,6618.38,6680.52,6680.52,6591.83,126040.0,-1.28%
2022-08-24,6643.45,6618.86,6677.69,6614.84,75160.0,0.38%
2022-08-25,6706.43,6657.18,6726.68,6656.7,61840.0,0.95%
2022-08-26,6752.5,6697.04,6752.5,6680.73,176280.0,0.69%
2022-08-30,6690.27,6616.43,6690.44,6600.99,146200.0,-0.92%
2022-08-31,6583.65,6661.15,6661.15,6583.65,247460.0,-1.59%
2022-09-01,6588.28,6594.67,6606.21,6569.17,125630.0,0.07%
2022-09-02,6692.65,6586.08,6692.65,6586.08,97460.0,1.58%
2022-09-05,6676.04,6693.84,6698.54,6640.03,84400.0,-0.25%
2022-09-06,6709.6,6681.13,6721.41,6668.41,95470.0,0.50%
2022-09-07,6554.08,6709.46,6709.46,6554.08,118540.0,-2.32%
2022-09-08,6593.74,6574.48,6600.66,6548.08,124030.0,0.61%
2022-09-09,6606.0,6593.57,6629.29,6586.72,81130.0,0.19%
2022-09-12,6715.75,6625.4,6715.75,6625.4,72110.0,1.66%
2022-09-13,6701.81,6710.89,6710.89,6666.14,84970.0,-0.21%
2022-09-14,6582.86,6604.48,6618.13,6560.51,136250.0,-1.77%
2022-09-15,6575.67,6586.55,6633.63,6575.67,101590.0,-0.11%
2022-09-16,6548.77,6586.91,6588.25,6539.25,439640.0,-0.41%
2022-09-19,6437.42,6544.64,6550.02,6433.32,106860.0,-1.70%
2022-09-20,6448.46,6459.92,6500.76,6448.46,97750.0,0.17%
2022-09-21,6341.69,6437.4,6446.98,6315.54,128600.0,-1.66%
2022-09-22,6301.71,6304.19,6304.19,6227.58,161110.0,-0.63%
2022-09-23,6259.54,6291.37,6291.37,6235.67,126400.0,-0.67%
2022-09-26,6259.54,6259.54,6259.54,6259.54,,0.00%
2022-09-27,6020.07,6193.04,6193.04,5962.17,179160.0,-3.83%
2022-09-28,5879.68,6038.98,6044.17,5879.68,147020.0,-2.33%
2022-09-29,5934.25,5967.32,6006.52,5911.65,152030.0,0.93%
2022-09-30,5741.07,5874.57,5874.57,5741.07,180630.0,-3.26%
2022-10-03,5783.15,5734.34,5784.19,5699.3,89950.0,0.73%
2022-10-04,5987.72,5851.77,5987.72,5850.65,103380.0,3.54%
2022-10-05,5988.59,6033.43,6033.43,5949.81,107160.0,0.01%
2022-10-06,5934.27,5990.28,6021.58,5934.27,80030.0,-0.91%
2022-10-07,5932.19,5940.77,5941.8,5869.59,74050.0,-0.04%
2022-10-10,5832.58,5898.83,5898.83,5832.58,66470.0,-1.68%
2022-10-11,5847.37,5849.87,5899.4,5835.22,100570.0,0.25%
2022-10-12,5853.63,5850.59,5873.11,5836.82,74910.0,0.11%
2022-10-13,5895.64,5869.85,5914.73,5841.57,78560.0,0.72%
2022-10-14,5904.75,5954.96,5967.69,5904.75,102970.0,0.15%
2022-10-17,5970.33,5901.55,5977.13,5891.78,72240.0,1.11%
2022-10-18,6128.64,5997.78,6128.64,5969.78,128050.00000000001,2.65%
2022-10-19,6148.31,6130.95,6148.31,6077.38,80430.0,0.32%
2022-10-20,6055.99,6137.26,6181.75,6028.49,257899.99999999997,-1.50%
2022-10-21,5983.56,6067.63,6075.74,5983.56,80650.0,-1.20%
2022-10-24,6028.79,6021.54,6071.7,6018.98,69290.0,0.76%
2022-10-25,6073.41,6038.11,6073.41,6020.88,80830.0,0.74%
2022-10-26,6121.53,6070.01,6121.53,6053.59,61970.0,0.79%
2022-10-27,6230.58,6120.9,6230.58,6111.94,95880.0,1.78%
2022-10-28,6153.43,6210.84,6210.84,6153.43,93140.0,-1.24%
2022-10-31,6153.43,6153.43,6153.43,6153.43,,0.00%
2022-11-02,6206.24,6258.91,6258.91,6159.6,120530.0,0.86%
2022-11-03,6156.11,6155.8,6157.46,6110.03,79110.0,-0.81%
2022-11-04,6185.53,6148.47,6185.53,6083.5,85280.0,0.48%
2022-11-07,6295.58,6184.79,6295.58,6167.65,101090.0,1.78%
2022-11-08,6289.1,6303.58,6345.83,6260.5,92010.0,-0.10%
2022-11-09,6241.68,6286.25,6320.39,6236.96,112220.0,-0.75%
2022-11-10,6167.57,6230.84,6248.91,6158.26,106480.0,-1.19%
2022-11-11,6286.77,6307.73,6349.26,6272.2,109700.0,1.93%
2022-11-14,6354.76,6296.22,6362.35,6289.05,140720.0,1.08%
2022-11-15,6418.94,6334.67,6418.94,6320.74,128900.0,1.01%
2022-11-16,6392.09,6423.63,6423.63,6333.95,174780.0,-0.42%
2022-11-17,6403.74,6380.81,6406.01,6366.05,102770.0,0.18%
2022-11-18,6437.38,6415.34,6451.61,6403.5,143030.0,0.53%
2022-11-21,6403.24,6451.44,6451.44,6364.3,115390.0,-0.53%
2022-11-22,6429.65,6401.4,6463.18,6401.4,106460.0,0.41%
2022-11-23,6510.32,6441.42,6510.32,6437.76,100420.0,1.25%
2022-11-24,6530.51,6503.98,6536.17,6496.89,107830.0,0.31%
2022-11-25,6606.94,6529.11,6606.94,6480.62,114960.0,1.17%
2022-11-28,6681.47,6589.83,6681.61,6570.62,141180.0,1.13%
2022-11-29,6780.78,6652.0,6780.78,6600.02,1300000.0,1.49%
2022-12-01,6734.99,6814.14,6814.14,6732.96,237300.0,-0.68%
2022-12-02,6489.65,6731.17,6731.17,6489.65,115440.0,-3.64%
2022-12-05,6442.13,6503.57,6541.77,6442.13,90800.0,-0.73%
2022-12-06,6674.38,6463.01,6674.38,6456.81,132670.0,3.61%
2022-12-07,6525.16,6662.75,6662.75,6525.16,143050.0,-2.24%
2022-12-09,6580.12,6560.13,6580.12,6515.53,134550.0,0.84%
2022-12-12,6585.2,6602.58,6642.4,6566.86,106090.0,0.08%
2022-12-13,6582.38,6611.16,6631.66,6566.95,135970.0,-0.04%
2022-12-14,6615.07,6610.46,6632.12,6583.35,131080.0,0.50%
2022-12-15,6566.8,6618.85,6631.09,6537.54,120430.0,-0.73%
2022-12-16,6496.5,6523.07,6552.32,6478.28,211650.0,-1.07%
2022-12-19,6414.27,6474.0,6477.99,6360.97,244900.0,-1.27%
2022-12-20,6458.12,6412.42,6458.12,6385.2,87790.0,0.68%
2022-12-21,6520.8,6464.35,6521.17,6449.64,158600.0,0.97%
2022-12-22,6576.94,6540.93,6580.21,6521.67,183690.0,0.86%
2022-12-23,6541.03,6567.92,6567.92,6536.67,56100.0,-0.55%
2022-12-26,6541.03,6541.03,6541.03,6541.03,,0.00%
2022-12-27,6564.9,6549.09,6579.26,6519.9,75380.0,0.36%
2022-12-28,6566.54,6567.13,6576.71,6530.27,88560.0,0.02%
2022-12-29,6566.39,6553.67,6591.28,6529.69,161070.0,0.00%
2023-01-03,6586.01,6555.4,6624.76,6550.17,84420.0,0.30%
2023-01-04,6718.5,6601.5,6755.27,6601.5,209870.0,2.01%
2023-01-05,6761.33,6738.93,6767.05,6730.52,167180.0,0.64%
2023-01-06,6667.97,6736.65,6736.65,6666.68,136740.0,-1.38%
2023-01-09,6790.24,6692.3,6790.24,6685.07,150120.0,1.83%
2023-01-10,6756.69,6783.4,6783.4,6740.03,153930.0,-0.49%
2023-01-11,6709.34,6764.68,6774.47,6709.34,209840.0,-0.70%
2023-01-12,6833.53,6723.53,6833.53,6723.53,200010.0,1.85%
2023-01-13,6951.54,6833.76,6959.63,6816.42,238430.0,1.73%
2023-01-16,7045.48,6966.0,7132.1,6966.0,258079.99999999997,1.35%
2023-01-17,7014.04,7041.06,7046.45,6952.79,192710.0,-0.45%
2023-01-18,7094.86,7008.01,7094.86,6967.87,178910.0,1.15%
