Date,Close,Open,High,Low,Volume,Change %,SMA,WMA,StochD,AD,PctDiffLow,FFT_Min,FFT_Max,Skewness,Kurtosis,SD
2023-12-01,6245.18,6230.87,6254.03,6221.52,57770.0,0.34%,0.004896646778492746,0.0009761038869452205,66.1419000812457,0.26667657562089747,0.027311383992828054,83.00118216015566,123438.84,-0.025301393411044974,-0.5732670717884689,0.0060227788653178845
2023-12-04,6284.37,6237.87,6284.37,6234.32,52630.0,0.63%,0.009251192232242515,0.005761042703460493,68.70313394866882,0.3649434250163999,0.03375800893216984,63.92618868663923,123710.24,-0.10186953341820328,-0.6611294810113257,0.006090006704104949
2023-12-05,6308.95,6287.39,6308.95,6235.58,70080.0,0.39%,0.010901793441847621,0.007927228004015761,79.71780591996027,0.37082559270872434,0.03313797061862671,119.54347250908222,124005.34,-0.4988114972641786,-0.9715962736310337,0.0053670967212899766
2023-12-06,6305.85,6306.39,6306.39,6273.97,81930.0,-0.05%,0.008849527183384276,0.006040351423710121,86.1824126529403,0.3805331549462044,0.022979462055092395,53.45999999999913,124236.26000000001,-0.42652227941702775,-0.9670887056297013,0.005136061104077577
2023-12-07,6234.77,6304.71,6306.42,6227.72,72600.0,-1.13%,-0.003015506770412759,-0.004966104141770534,72.2457902714631,0.2952421348388022,0.010305987357340726,55.69702326997869,124410.79000000001,-0.45211826920787807,-0.8740824760831365,0.005825310726229539
2023-12-11,6228.29,6203.39,6228.29,6167.21,107100.0,-0.10%,-0.004238231237065027,-0.0054640509878738355,54.526212628320074,0.34164709275649024,0.009903992242845619,19.10850887231689,124490.53000000001,-0.3346558743703207,-0.8467671584975136,0.005727010587468661
2023-12-12,6292.39,6225.75,6292.39,6206.88,61800.0,1.03%,0.004761967221341835,0.003967954641075644,51.67201099582959,0.3778411272232592,0.02029767107006252,5.466989466561526,124530.6,-0.3932250294095364,-0.7510382802652815,0.006028731192742295
2023-12-13,6255.74,6256.67,6306.01,6245.66,54460.0,-0.58%,-0.0016244340414802005,-0.0017346508385812972,56.46795306495698,0.3728951649775817,0.014354951428603817,49.10000000000582,124661.1,-0.3827793030045259,-0.6934804232306098,0.005919756430128686
2023-12-14,6410.48,6280.26,6411.24,6280.26,156480.0,2.47%,0.021239833882869492,0.01982135485860651,77.14584342318895,0.43502643872521135,0.039445713701981855,69.50152963188526,124800.7,0.774733388231102,1.4523228783375757,0.007899147519474042
2023-12-15,6478.44,6402.75,6478.44,6396.48,238180.0,1.06%,0.029346153322347135,0.026251216458612205,84.75532084957034,0.48909153892063634,0.050465283329090393,52.44182300416261,125100.29999999999,0.7638106367193974,1.3717428519088566,0.007937545555813365
2023-12-18,6475.5,6459.91,6516.33,6452.42,118390.0,-0.05%,0.026479193463649603,0.021862601784798177,95.9978145749587,0.4176548082932352,0.04998856857476881,98.20999999999185,125407.60999999999,0.8268778106784176,1.3977483284659957,0.007961064429659711
2023-12-19,6521.27,6476.38,6524.58,6447.89,114510.0,0.71%,0.0312625875267283,0.024497907886249247,95.79288997113827,0.45193646045521707,0.05741007684187832,72.65453638371892,125691.62999999999,0.7445709001491477,1.178538193290965,0.008030901480442956
2023-12-20,6520.75,6521.96,6566.41,6500.97,197430.0,-0.01%,0.02821163450740001,0.02020266618953428,91.98026472063727,0.40214426040092927,0.05732575994655605,123.56999999999243,126001.01,0.735177939483996,1.3687740156954549,0.0078863659636567
2023-12-21,6469.23,6486.27,6496.42,6428.12,204160.0,-0.79%,0.017274953356244238,0.009459464520220352,87.76407531463303,0.38154149462542325,0.0489719013946338,95.85246214886952,126338.12999999999,0.7575753450620138,1.041415966751308,0.008222907540657352
2023-12-22,6501.0,6466.93,6501.0,6459.68,158290.0,0.49%,0.019341778979545032,0.011436543053164413,82.61105544422182,0.40933864801620384,0.05412333940306881,46.85000000000582,126598.53,0.8051192646107765,1.1926262808103214,0.008165638751944366
2023-12-27,6462.8,6499.6,6500.54,6462.8,86890.0,-0.59%,0.011331076820037709,0.0037202763938167203,77.77221108884441,0.36194134192273647,0.047929290554399824,69.12048861938082,126846.35,0.8043484508925365,1.0065151784688036,0.008328269206824251
2023-12-28,6519.11,6478.6,6519.11,6472.29,60970.0,0.87%,0.017751982088331234,0.009774091872896512,81.93720774883106,0.3662528344580318,0.05705983743053984,15.629999999990105,127062.95,0.7050437734117004,0.6896608934473658,0.008464395778337583
2023-12-29,6450.04,6514.75,6523.83,6450.04,77990.0,-1.06%,0.005352382731604613,-0.001844670986020547,77.68203072812298,0.29057631125886085,0.0458602836614936,87.3114895073966,127312.56,0.7526405673460769,0.5591805431783885,0.008843028714007193
2024-01-02,6554.04,6478.52,6555.61,6464.34,63590.0,1.61%,0.017944270121239347,0.01136264887130729,85.30060120240485,0.36430438552880834,0.06272366272593279,82.75432514724851,127453.03,0.5437189658565267,-0.021935227676757485,0.009224109598584143
2024-01-03,6498.88,6539.81,6544.9,6483.8,43710.0,-0.84%,0.006356067885216297,0.0016066484442161329,82.98921520248713,0.3958875618652693,0.04704456989663083,105.10444918767888,127741.93,0.5213733155953637,-0.07723023479410518,0.009324220626836553
2024-01-04,6602.52,6505.11,6602.92,6493.37,88790.0,1.59%,0.01890965368089439,0.014563126829852313,92.66882797820749,0.41936831658248525,0.057137276124540975,41.48587363301969,128017.08,0.3983499194749818,-0.5391100077216899,0.00981765939111401
2024-01-05,6629.64,6606.24,6629.64,6583.06,99350.0,0.41%,0.018895488930628635,0.015616407953340699,93.701727109804,0.43194638133384905,0.05563145474868876,134.48752870078872,128374.42000000001,0.43363729044860433,-0.49264261395686804,0.009789565258324558
2024-01-08,6609.22,6633.21,6661.25,6609.22,85280.0,-0.31%,0.013545919026810996,0.010372283101972784,93.41233961979775,0.35739157448442016,0.033258917404572624,119.33000000000175,128719.69,0.5211934470833929,-0.4983509616553752,0.009869404146004719
2024-01-09,6618.52,6628.55,6678.35,6618.52,96500.0,0.14%,0.013417108048646372,0.009784502074073857,85.47965977933744,0.27465187075981823,0.029619857750010976,58.84826256914599,129019.95999999999,0.4959714172633782,-0.4986715936016335,0.009849508985181835
2024-01-10,6546.11,6587.67,6593.77,6546.11,83990.0,-1.09%,0.0015563402038816683,-0.0015720984204179345,67.86386630932978,0.2621281429350589,0.01835528894917951,106.93000000000029,129332.63,0.5048710996286707,-0.49728346627236464,0.009825414209423202
2024-01-11,6613.73,6562.37,6637.7,6562.37,78720.0,1.03%,0.01088076401931561,0.007148147523445221,65.80612503163749,0.22938379923819163,0.028874694311867184,83.72783497157387,129643.97,0.34047441380134186,-0.6897127790665638,0.009939005650130766
2024-01-12,6643.18,6619.91,6676.54,6619.91,70180.0,0.45%,0.014026687449205688,0.0095699102520771,69.0911028520427,0.19438315848801785,0.03345612714137266,32.83000000000902,130029.41,0.4252915766568202,-0.5258783711010153,0.009799984003293453
2024-01-15,6680.45,6655.99,6695.41,6650.41,70260.0,0.56%,0.01737270970585643,0.012583731742456949,84.67459136762777,0.22024916111118523,0.03572225908676533,36.57935930615279,130380.2,0.3083534537878452,-0.4506864292667765,0.009604306680030414
2024-01-16,6637.0,6681.67,6696.25,6637.0,89840.0,-0.65%,0.00926256207011477,0.004563981306087575,85.26106436273433,0.11219814473058501,0.028985866754314707,35.79344846026731,130804.91,0.06096550969049241,-1.052671036361115,0.008405906218829416
2024-01-17,6572.51,6647.08,6663.68,6567.76,133280.0,-0.97%,-0.0017337682309565908,-0.0051252558894174915,73.19345083670433,-0.05915184825306099,0.018987479147416178,44.71267544966702,131031.43000000001,0.23486391134105794,-1.0013515927544674,0.008509712937700862
2024-01-18,6510.87,6567.29,6570.3,6500.31,86730.0,-0.94%,-0.011007553595001973,-0.013000378071910058,50.12793956378709,-0.07399784531979953,0.0094309492654309,63.229229000520704,131125.5,0.285943958674598,-1.11610910722159,0.008805319280587231
2024-01-19,6503.54,6528.68,6528.68,6496.96,66050.0,-0.11%,-0.012694072156200782,-0.012518870145202738,30.450583456121503,-0.1496200992196987,0.006064037473276439,47.3179173252601,131160.87,0.41997055045194037,-0.9430480323757187,0.008663769086378705
2024-01-22,6583.47,6532.83,6583.47,6532.83,74950.0,1.23%,-0.0008787026160752442,-0.0003078626320059738,29.508076138781263,-0.0755876568914055,0.015372158302230184,29.91444467143541,131143.14,0.28975818328108344,-1.2264091541005018,0.009096086335581148
2024-01-23,6621.88,6594.29,6624.43,6593.07,67110.0,0.58%,0.003612325034772263,0.004860998935577336,42.386846624796185,-0.07307492640708786,0.01979095600589528,74.18276371887875,131205.86,0.12431810182606334,-1.215888394622184,0.008944242467475839
2024-01-24,6679.96,6630.26,6679.96,6626.82,76560.0,0.88%,0.011566891018374383,0.01199728960859419,67.36113771554841,-0.12786359523228827,0.028167019652268137,54.529999999998836,131358.51,0.0814090112309255,-1.296877105996905,0.009069197092274349
2024-01-25,6673.5,6676.4,6687.12,6642.7,88460.0,-0.10%,0.010109419060318973,0.009592648401117931,81.25110663293712,-0.05215803512774741,0.027172708466729048,70.73763713301189,131537.47000000003,0.02890975013187116,-1.2181638448524361,0.008927298352547831
2024-01-26,6686.09,6674.44,6686.09,6643.83,72460.0,0.19%,0.011174688867905659,0.009880303542603493,91.77078629133432,-0.044666836823361596,0.02911053785154905,22.79000000000815,131748.17,0.12203237110439799,-1.1019731369660777,0.008771916951471297
2024-01-29,6630.68,6680.68,6689.18,6630.68,54800.0,-0.83%,0.002663016751352899,0.0011384904118125264,83.52819174736995,-0.030738736249326326,0.0205819337043787,96.55887941684709,131915.15000000002,0.15494827897995433,-1.0913585006031956,0.008621074123623848
2024-01-30,6622.01,6636.04,6662.44,6622.01,82950.0,-0.13%,0.0005317353859376724,-0.0003504827937145473,74.91595162828055,-0.12003057689748974,0.019247463429049923,9.130000000004657,132095.79,0.19190105098665147,-0.9557236778513043,0.007907624719100587
2024-01-31,6646.44,6633.45,6722.32,6633.45,97110.0,0.37%,0.0038685282956659834,0.0027733181413526578,65.39179386787607,-0.14418485965561006,0.023007683593557534,43.92989458490201,132163.76,0.05892797450462265,-0.8212086062547925,0.007644469650151698
2024-02-01,6623.01,6623.94,6644.11,6601.34,65610.0,-0.35%,0.0005474180224515602,-0.00080552986344299,61.6699709510118,-0.19942810350346388,0.01940138156922625,24.289306989670578,132311.32,-0.03739277697618304,-0.9775822813764714,0.006860615746493716
2024-02-02,6707.25,6652.48,6765.38,6652.04,136870.0,1.27%,0.012980725302031072,0.010118203528058149,66.86859962925172,-0.2562875520533774,0.03236744569768014,6.768764091471668,132331.81,0.04762657044372062,-1.0557871065472009,0.007371494718839037
2024-02-05,6728.22,6702.12,6760.41,6702.12,69860.0,0.31%,0.015148815980440811,0.011105509626370495,73.47746485300763,-0.21175306049222467,0.03559510909717779,25.80607680373604,132409.41999999998,-0.07293283561151674,-1.0221358631969677,0.007338634734845716
2024-02-06,6755.26,6756.72,6774.21,6695.82,80130.0,0.40%,0.017225152728482913,0.012583301766047824,85.88822607675552,-0.13008302359031448,0.03975705560754571,8.579999999987194,132528.42,-0.12251026491067467,-1.047944377253504,0.007370959175837546
2024-02-07,6830.04,6772.93,6877.61,6772.93,104630.0,1.11%,0.024967052143633844,0.019936350029922407,88.94133104595846,-0.07235311475862505,0.05126705412993152,69.8014519043027,132665.16000000003,-0.207548384429101,-1.012065563532899,0.007125733144729217
2024-02-08,6850.16,6844.61,6931.55,6844.61,112160.0,0.29%,0.024181109436695318,0.01915655001185123,86.75171598977226,-0.14531968628391004,0.04857466059885225,76.54292438364139,132949.09000000003,-0.15755803646099786,-0.8586039802324037,0.006866139003734954
2024-02-12,6807.82,6856.45,6891.69,6807.82,74920.0,-0.62%,0.015417901453959196,0.010464058601340533,76.84517914054572,-0.1815286832338595,0.03257207947132368,73.86067845692179,133185.52000000002,0.006807111241989015,-1.0266106913424857,0.007057335318128077
2024-02-13,6827.92,6824.08,6848.57,6824.08,99300.0,0.30%,0.01618525081121859,0.010977142841107485,70.54984089513867,-0.23138108273517533,0.03432333435332825,35.31553458943873,133350.16,0.053155997953404546,-0.9623752479350296,0.006995632883384912
2024-02-14,6854.53,6810.64,6854.53,6780.73,82300.0,0.39%,0.018255905244032648,0.012212213831175295,69.5792642231426,-0.13267210447249067,0.03835433412004223,24.54579013697837,133497.63,-0.09788839976750728,-0.7873017813561312,0.0067827522052275975
2024-02-15,6882.15,6862.38,6918.15,6855.73,83440.0,0.40%,0.020100457821880864,0.013288000710986916,76.77740427808561,-0.0726259457207306,0.04253833312630458,65.05652921392384,133715.16,-0.1382822029799977,-0.5423429478565911,0.006247169887123566
2024-02-16,6873.23,6893.22,6916.43,6873.23,93230.0,-0.13%,0.016763751665280324,0.009464081351635224,81.35126131855475,-0.09175919792046003,0.04118709231762027,110.69798547813811,134024.8,0.05408978115918459,-0.4523004710914966,0.005686662064724285
2024-02-19,6798.61,6882.32,6901.31,6798.61,92810.0,-1.09%,0.003943710699618523,-0.002251445242148092,75.70636867447976,-0.1220034343126408,0.029883326718514652,161.50169519545568,134387.16,-0.23126322552586315,-0.4113444992359474,0.006404608281009579
2024-02-20,6854.66,6818.14,6860.8,6818.14,73240.0,0.82%,0.009742706438284112,0.004347931836505472,72.9313669079272,-0.13547063624576913,0.03837402709146926,37.113794458991265,134682.22999999998,-0.3496737742797727,-0.31603234800170954,0.00612841357641931
2024-02-21,6897.36,6846.53,6897.36,6833.92,84920.0,0.62%,0.013357299416456454,0.008460089958436253,75.36719057569418,-0.11742834358600343,0.044842410783265146,69.28561123535249,134953.41999999998,-0.35286254327555633,-0.3310331405755651,0.006141913809817013
2024-02-22,6903.15,6899.61,6922.5,6896.53,72260.0,0.08%,0.011235073300968948,0.0074074383959585035,85.40005414759037,-0.1827713776102789,0.03774932201249537,58.98023918401807,135228.9,-0.26301137700295796,-0.13645058471308458,0.005938342923099846
2024-02-23,6913.21,6915.25,6990.65,6913.21,71380.0,0.15%,0.010530995552971824,0.007175340033886096,84.40645360410447,-0.24655689803188424,0.0324665238910246,79.64574250787386,135452.08999999997,-0.3257058860481833,-0.05164545489209438,0.00590652365487679
2024-02-26,6891.49,6918.73,6941.85,6891.49,59680.0,-0.31%,0.0056417793738746955,0.0030304668065787815,76.64681231202131,-0.32653502356797287,0.02922270909313573,89.98641897530037,135691.8,-0.2103294520865744,-0.2680533262878666,0.006008013130517355
2024-02-27,6860.67,6887.36,6887.36,6842.33,91390.0,-0.45%,4.5603623301550114e-05,-0.0016072096794311414,60.13351413382037,-0.2977179999537989,0.012954511562942446,79.11999999998079,135897.2,-0.13523461538563142,-0.10583724846228426,0.005734187185819796
2024-02-28,6876.52,6859.28,6878.23,6838.05,68060.0,0.23%,0.00187113363224301,0.00038561493361717066,50.76606513201523,-0.21554679948908106,0.014126797557195299,85.17527192492585,136127.19,-0.22804394999579708,0.0030198088513553323,0.0056904859696820685
2024-02-29,6944.71,6885.65,6944.71,6885.65,153070.0,0.99%,0.010811445279527616,0.008720280467280534,54.682202991292876,-0.083371120947143,0.024183236908120583,88.14819110256958,136381.7,-0.22978885185841014,-0.2872328803880748,0.005957469764888834
2024-03-01,6919.59,6931.32,7005.3,6919.59,57470.0,-0.36%,0.005986221907457879,0.004115625416808401,61.86028948198139,-0.11688560709955247,0.02047862103342864,141.61863754464648,136679.96999999997,-0.22922532804098425,-0.29337550805677903,0.005962165515864881
2024-03-04,6951.67,6923.24,7021.04,6908.81,80580.0,0.46%,0.009352992147502313,0.007343039731119495,70.36077298632934,-0.1298412646563574,0.025209675064484283,58.92155642082679,136976.55,-0.44873243193713497,-0.09325491602842328,0.0054655295639914215
2024-03-05,6905.46,6969.08,6981.84,6905.46,88750.0,-0.66%,0.002114178053679209,0.00029503651080284516,60.3348104187233,-0.17567149957878858,0.015716447920972137,67.9680721888485,137220.97,-0.29052834607266553,-0.5506872683935793,0.005769684267772514
2024-03-06,6878.54,6882.43,6894.48,6856.38,89110.0,-0.39%,-0.0017550739425060261,-0.0033667246908360266,51.70186848206933,-0.19025197968136326,0.01175681499600658,34.76999999998952,137398.21,-0.11425528300863058,-0.7036948201990332,0.005845634751826482
2024-03-07,6837.34,6849.63,6851.86,6806.46,76930.0,-0.60%,-0.007364907731773859,-0.008315200970753958,33.79490176684818,-0.18267632642537246,0.005696752718570484,35.97643187376899,137521.49,-0.09709304767836581,-0.826128503938147,0.005522485107517463
2024-03-08,6942.21,6839.74,6942.21,6835.53,75810.0,1.53%,0.006361376640175012,0.005841989129905006,38.870079697591216,-0.08258956722186825,0.019944288220308352,31.932766472975313,137528.79,0.3476916636081338,-0.33329324440025054,0.00647533521215402
2024-03-11,6872.24,6939.54,6939.54,6852.21,79760.0,-1.01%,-0.00396297250268553,-0.0037937653412660768,37.110190568146585,-0.06337987691540158,0.009664348280897815,106.29621965002447,137620.84,0.23393162735774473,-0.4137611398820846,0.00674595752266607
2024-03-12,6879.59,6885.92,6928.41,6878.49,101350.0,0.11%,-0.0027142244600362763,-0.0023427834900264476,42.666293845341336,-0.08044526793926669,0.010744204770174234,52.21762453152835,137685.25999999998,0.27684028970212465,-0.3644477015133223,0.006722920112325049
2024-03-13,6965.51,6890.23,6980.64,6889.56,122380.0,1.25%,0.009089418064699789,0.008806348742196556,46.2857675459037,-0.07890338896913741,0.023367506750939574,11.686735309652942,137736.93,0.2884711104062444,-0.6719479231599403,0.007214776728092551
2024-03-14,6967.96,6962.44,6989.38,6939.01,118450.0,0.04%,0.008872778418404533,0.007892350461737809,61.1551247398019,-0.05989536507468033,0.02372745891403167,49.529999999998836,137847.91,0.3672992958740451,-0.5884660313194305,0.0071756484245999175
2024-03-15,6822.32,6946.7,6946.7,6790.96,405520.0,-2.09%,-0.011506936192985803,-0.01156585222102039,54.33829551258034,-0.12304529519269623,0.004617903801524331,57.93291205199089,137933.72,-0.2749175040047187,0.07466474816425972,0.008643635433930512
2024-03-18,6853.29,6838.03,6910.29,6838.03,76900.0,0.45%,-0.0069438126539907935,-0.006148699656956319,38.66130799206982,-0.10036239825535244,0.009178378314700709,30.036889508866736,137882.81,-0.4720724506864709,0.5426586033256555,0.00833753281587112
2024-03-19,6848.43,6851.35,6900.59,6831.18,118530.0,-0.07%,-0.007359440829925937,-0.005838891946060106,21.89962911451094,-0.15161077540528536,0.008462721029132885,65.45337820670755,137937.49,-0.3867896036250529,0.7572530702715277,0.008133965817079442
2024-03-20,6856.77,6856.02,6871.22,6840.7,93050.0,0.12%,-0.005244924089842999,-0.003809997473552441,26.890646731571778,-0.18910229631960546,0.009690824272267898,62.220418463021424,137931.26,-0.33442046408001047,0.9302761233853114,0.008007723838522067
2024-03-21,6963.22,6875.24,6963.22,6875.24,87230.0,1.55%,0.009741927431429445,0.010279901762964672,42.81699119146983,-0.12978427663069841,0.025366074899572405,66.89866972737059,137890.66999999998,-0.1980502112341968,0.3636001482296569,0.008752896990120291
2024-03-22,6881.97,6917.68,6919.76,6871.45,98090.0,-1.17%,-0.0013192039168755804,-0.0012366662696158862,49.780019075826715,-0.12069195489878565,0.013401639827064247,108.81328007973266,137950.74,-0.07776548124342791,-0.07716053596361627,0.009157673176374902
2024-03-25,6853.1,6879.75,6886.53,6843.5,95500.0,-0.42%,-0.004968654097192453,-0.0046953945386373295,50.6847900570279,-0.11558833958708051,0.009150399943454287,115.26000000000931,137919.5,-0.06227167251545155,-0.10393644502559418,0.009178565841958405
2024-03-26,6898.17,6840.85,6898.17,6797.65,92110.0,0.66%,0.0013713924994598384,0.0016398753836870197,43.738870409569074,-0.0654931668530133,0.01578716411229046,112.48388941544113,137881.11000000002,-0.21834391165628664,-0.13851145580352053,0.009242661281598138
2024-03-27,6903.53,6884.46,6925.37,6884.46,113040.0,0.08%,0.0014621538808420149,0.002130882790704539,47.360817121929976,-0.09561281357658438,0.016576448690612183,116.45826805168021,137918.61000000002,-0.19411017668783936,-0.13191564150340795,0.009231577089537176
2024-04-01,6979.81,6948.54,6991.77,6947.27,84980.0,1.10%,0.012133398504400789,0.011513124184523906,68.26972171836208,-0.15141294419586374,0.02780902847314671,96.83495324629048,137945.62,-0.18477235950201026,-0.17157163813231913,0.00929735012666658
2024-04-02,6960.43,7016.93,7070.72,6960.43,133020.0,-0.28%,0.008402003019638034,0.007452996081845433,70.45141220138309,-0.18014811492676322,0.02495523460600567,131.3082151241338,137980.72000000003,-0.1976267296745295,-0.1486708049302714,0.009280628134636372
2024-04-03,6863.82,6960.55,6964.93,6863.82,64390.0,-1.39%,-0.005432199045460651,-0.005789422686098725,60.22159872428971,-0.2019426371451952,0.010728969100097728,96.58509868869531,138021.56,-0.04990218548629447,-0.478266660372455,0.009741125668863357
2024-04-04,6827.06,6870.9,6881.58,6809.78,69380.0,-0.54%,-0.009339149260965036,-0.009693954625238374,33.17486416928802,-0.179691273937267,0.00531589053683137,55.764455524998816,137933.71000000002,-0.06424121233182353,-0.44217804788153714,0.00970306259581817
2024-04-05,6745.46,6819.23,6819.23,6728.84,84940.0,-1.20%,-0.018917406644560698,-0.018760501913156553,14.60300809743193,-0.2111790766208725,0.0024699651054267734,46.683198948903,137855.31,-0.012794872041851259,-0.6631737092440289,0.010012588153019591
2024-04-08,6741.07,6750.74,6750.74,6686.5,81390.0,-0.07%,-0.01872761983664769,-0.016835133615510606,10.656024327980644,-0.19746811989891994,0.00816122036940099,15.870000000009895,137722.22999999998,-0.0886136817580465,-0.5940994600996565,0.009941474256926852
2024-04-11,6677.65,6727.27,6727.27,6669.68,123390.0,-0.94%,-0.02618101220108368,-0.022433428045940732,7.017162758205896,-0.26685033834834976,0.0011949598781349846,106.30802262441034,137625.96000000002,-0.009776210083164923,-0.49462345724015666,0.009368811204820963
2024-04-12,6659.39,6681.26,6719.2,6659.39,130980.0,-0.27%,-0.026927783683474135,-0.02132826443268881,5.396711137754288,-0.29916044494352134,0.0,28.35398285539444,137361.40000000002,-0.09545284635825567,-0.30347053967099,0.009173211227821545
2024-04-15,6562.43,6630.43,6630.43,6556.93,91560.0,-1.46%,-0.03814070589028498,-0.03023328749288814,1.019269732997459,-0.29211504991960285,0.0008388071856798837,60.43000000000757,137148.55,0.03164822572288492,-0.5915662755511555,0.009595937072726383
2024-04-16,6404.97,6534.94,6534.94,6404.97,122340.0,-2.40%,-0.0557007529365876,-0.045647963332048506,0.3568254215406344,-0.3814329813976486,0.0,196.3041578766139,136831.39,-0.11630587492405403,-0.39810038058651376,0.010088961709213275
2024-04-17,6450.04,6432.1,6497.82,6424.81,94500.0,0.70%,-0.04471075068237182,-0.032537107382315265,2.6134282504303434,-0.4062159356216321,0.007036723044760508,262.7443319554884,136270.85000000003,-0.14355321966796866,-0.567705563193361,0.01035280474389854
2024-04-18,6523.19,6481.9,6548.89,6481.01,101530.0,1.13%,-0.03049310901767393,-0.017068708916386798,8.175741644761557,-0.3329492117906153,0.018457541565378034,132.83383552785435,135752.93,-0.20466770845233304,-0.4743383411282216,0.010056293189516181
2024-04-19,6443.0,6511.5,6540.81,6406.98,103200.0,-1.23%,-0.0377616827489537,-0.023553841692792392,10.079859807234945,-0.33016131099794516,0.005937576600671002,85.02000000000407,135453.8,-0.011278697012248507,-0.5864760401346683,0.010167114253206617
2024-04-22,6444.08,6484.61,6509.66,6439.44,60740.0,0.02%,-0.03286021800468264,-0.01839634601118108,9.781449493052943,-0.3364862515870265,0.006106195657434722,150.2473976480112,135043.51,-0.02345698538739045,-0.5975533286022663,0.010179542939404094
2024-04-23,6506.8,6463.65,6515.43,6463.65,61600.0,0.97%,-0.018470006106063367,-0.005687447310118735,8.960821129052471,-0.3229982374087577,0.01589859125023223,33.08891416957239,134639.16,-0.05398562752426124,-0.79201801380245,0.010536559000793009
2024-04-24,6572.75,6538.98,6595.41,6538.98,66900.0,1.01%,-0.004362719538515326,0.005547861827851467,17.0443211297812,-0.3660309390480149,0.02619528272575824,177.75126342278895,134289.19,-0.18129644001887021,-0.8491098546851519,0.010109905506900512
2024-04-25,6574.88,6598.14,6598.14,6574.88,53870.0,0.03%,-0.0009166119720486661,0.006421256098171343,26.96935948867385,-0.37405893977015,0.026527836976597836,115.93939534050513,133898.72,-0.33881924329337904,-0.6455093354139736,0.009911965784826086
2024-04-26,6628.75,6557.95,6628.75,6547.76,58460.0,0.82%,0.009441943749927987,0.01367747591554106,39.87725403205511,-0.31966423023191676,0.03493849307647026,85.17675673254463,133591.63,-0.4431242356914564,-0.7242303831892793,0.010166709879756652
2024-04-29,6769.64,6629.57,6769.64,6629.57,107640.0,2.13%,0.03062594227143863,0.030957611486840626,63.222969202186334,-0.30832789951006395,0.056935473546324195,36.83999999999651,133367.28,-0.09554065466336584,-0.5618202304172453,0.011260012009496207
2024-04-30,6700.49,6756.32,6777.27,6700.49,95590.0,-1.02%,0.02054873655949663,0.017698574200799053,77.79868720494011,-0.36044833512946783,0.046139170050757385,37.87656199134383,133238.75,0.027411832976642764,-0.6976699857567019,0.011441677740989253
2024-05-02,6646.55,6654.97,6679.5,6634.84,80530.0,-0.81%,0.012675792081923164,0.007853233775307241,81.42179246127672,-0.40479694078557166,0.037717584937946615,110.20359930601502,133035.71000000002,0.20701526589165017,-0.49048126188844243,0.011138383270928814
2024-05-03,6615.55,6664.49,6666.05,6604.51,83230.0,-0.47%,0.008433729167737412,0.0020950242514027875,66.9424299400125,-0.3705274392627569,0.032877593493802454,77.53410602410148,132702.45,0.23196955353451232,-0.4931074079872908,0.011149873140426462
2024-05-06,6652.49,6639.27,6683.71,6639.27,65390.0,0.56%,0.013071232823666122,0.005816200635573155,62.6448204852717,-0.34849439171422636,0.038644989750147074,122.96999999998661,132357.57,0.05310403496859134,-0.42315031276996784,0.010949992725390705
2024-05-07,6618.58,6668.24,6691.68,6618.58,106390.0,-0.51%,0.005570785482597948,-0.00035716381721952265,60.06344367864005,-0.38090807637131197,0.03302648049471051,65.21980022946171,132146.24,0.049981907102578285,-0.4192454053949102,0.010945364281076788
2024-05-08,6659.18,6620.35,6659.18,6571.62,108950.0,0.61%,0.00944812098151158,0.0042123371093907985,63.91239940162907,-0.28536714899351806,0.03936331937980152,28.14333768141734,131937.76,-0.1380901150410933,-0.29101081410801255,0.01078160969524666
2024-05-09,6542.46,6670.85,6719.19,6536.25,171670.0,-1.75%,-0.00845205206592236,-0.0123089873663344,53.94690647870595,-0.3865813832484371,0.02114568798404248,33.83999999999651,131851.48,-0.0641216384306225,-0.6401717604104658,0.011427854768198858
2024-05-10,6511.93,6574.22,6598.93,6511.93,59710.0,-0.47%,-0.013814938817640454,-0.015207314944020894,42.05128563870755,-0.3838905933839159,0.011257190066217046,99.94456756137028,131652.87,-0.11314581137702381,-0.539847925930792,0.011302170861559963
2024-05-13,6604.25,6523.88,6612.73,6523.88,72540.0,1.42%,-0.001563642293068535,-0.0012679623133567948,34.29213394794082,-0.2892096464564831,0.021752415430909836,52.86666737593239,131487.15000000002,-0.20084782874833784,-0.7451937895482419,0.011802474092393156
2024-05-14,6608.36,6601.93,6608.36,6587.89,80920.0,0.06%,-0.002036764450488809,-0.0005208146003014804,34.210304684998356,-0.2005270969213428,0.014808205862163656,48.99928624314691,131432.01,-0.3275736415705269,-0.410199264464699,0.011318705610500501
2024-05-15,6558.63,6578.65,6578.65,6547.71,156460.0,-0.75%,-0.009395874972246563,-0.006776015951324755,32.92447884670333,-0.15406190070712303,0.007171453010090682,92.73922050009975,131477.94,0.0306604288823689,-0.7165205516319468,0.009968374750324267
2024-05-16,6628.2,6589.24,6628.2,6579.74,251040.0,1.06%,0.000536308888042062,0.003610329972833407,32.58712092660975,0.0023039771435291482,0.017854921659170096,14.139999999999418,131631.59999999998,0.007878063131340249,-0.8083507555946281,0.010108772989965122
2024-05-17,6618.69,6619.51,6649.61,6578.26,112110.0,-0.14%,-0.0007908556639888652,0.0022909137390628824,33.884827014396485,-0.0026686878536668563,0.01639452512542354,58.751561065126,131809.76,0.15181105826659683,-0.6104707336874409,0.009848616921834781
